payment_id,shipment_id,method,amount,ccy,bank,broker
P0001314,S0000122,wire,152956,USD,bank_A,broker_Z
P0001315,S0003116,letter_of_credit,143017,EUR,bank_B,broker_Z
P0001316,S0001812,wire,82630,USD,bank_C,broker_Y
P0001317,S0000273,letter_of_credit,36688,USD,bank_C,broker_X
P0001318,S0001965,cashlike,118933,USD,bank_C,broker_X
P0001319,S0002384,letter_of_credit,156380,JPY,bank_C,broker_Y
P0001320,S0001971,letter_of_credit,84256,EUR,bank_A,broker_Z
P0001321,S0004921,cashlike,101587,JPY,bank_B,broker_Z
P0001322,S0002561,letter_of_credit,96627,EUR,bank_B,broker_Y
P0001323,S0001624,cashlike,94483,EUR,bank_A,broker_Y
P0001324,S0004739,wire,60819,EUR,bank_B,broker_X
P0001325,S0002261,letter_of_credit,87203,USD,bank_C,broker_X
P0001326,S0004591,wire,163399,USD,bank_B,broker_X
P0001327,S0003582,cashlike,123053,USD,bank_C,broker_Z
P0001328,S0000004,cashlike,131753,JPY,bank_C,broker_X
P0001329,S0002858,wire,112329,EUR,bank_C,broker_Z
P0001330,S0002806,letter_of_credit,98006,JPY,bank_A,broker_Z
P0001331,S0001043,wire,61142,EUR,bank_C,broker_Z
P0001332,S0002046,letter_of_credit,78767,JPY,bank_B,broker_Y
P0001333,S0003584,cashlike,21964,JPY,bank_B,broker_Y
P0001334,S0003677,letter_of_credit,38825,USD,bank_B,broker_X
P0001335,S0003045,cashlike,111995,EUR,bank_B,broker_Z
P0001336,S0000611,letter_of_credit,157745,JPY,bank_B,broker_Z
P0001337,S0000965,wire,68346,JPY,bank_B,broker_Y
P0001338,S0002313,letter_of_credit,122876,EUR,bank_C,broker_X
P0001339,S0001195,letter_of_credit,20837,EUR,bank_B,broker_Z
P0001340,S0001638,wire,153035,JPY,bank_C,broker_X
P0001341,S0000140,letter_of_credit,157301,JPY,bank_C,broker_Z
P0001342,S0000352,wire,92062,EUR,bank_C,broker_Z
P0001343,S0003685,wire,94484,EUR,bank_C,broker_Y
P0001344,S0004385,letter_of_credit,132901,EUR,bank_B,broker_X
P0001345,S0002707,cashlike,87198,JPY,bank_A,broker_Y
P0001346,S0004622,letter_of_credit,40166,EUR,bank_C,broker_Z
P0001347,S0003127,letter_of_credit,86694,EUR,bank_A,broker_Y
P0001348,S0001466,letter_of_credit,71155,EUR,bank_A,broker_Y
P0001349,S0002772,wire,125341,EUR,bank_A,broker_Z
P0001350,S0004068,cashlike,29921,EUR,bank_B,broker_X
P0001351,S0003457,letter_of_credit,65604,JPY,bank_B,broker_Z
P0001352,S0002332,letter_of_credit,128863,USD,bank_B,broker_X
P0001353,S0002381,cashlike,66724,EUR,bank_B,broker_Y
P0001354,S0000288,wire,20831,USD,bank_B,broker_X
P0001355,S0004533,cashlike,198912,USD,bank_B,broker_Z
P0001356,S0003718,wire,2356,EUR,bank_B,broker_Y
P0001357,S0000526,letter_of_credit,19364,USD,bank_A,broker_Y
P0001358,S0003445,letter_of_credit,89623,USD,bank_C,broker_Z
P0001359,S0001217,letter_of_credit,173840,EUR,bank_C,broker_X
P0001360,S0004428,cashlike,74527,EUR,bank_A,broker_Y
P0001361,S0001320,letter_of_credit,51348,EUR,bank_B,broker_X
P0001362,S0000112,wire,159831,EUR,bank_A,broker_X
P0001363,S0003981,cashlike,126872,JPY,bank_C,broker_Y
P0001364,S0001486,cashlike,84854,USD,bank_C,broker_Y
P0001365,S0003392,wire,56996,USD,bank_C,broker_Z
P0001366,S0004479,wire,176318,JPY,bank_C,broker_Z
P0001367,S0000523,letter_of_credit,130402,EUR,bank_B,broker_X
P0001368,S0003496,wire,158561,USD,bank_A,broker_Z
P0001369,S0004181,letter_of_credit,76638,JPY,bank_C,broker_X
P0001370,S0002933,letter_of_credit,42015,EUR,bank_C,broker_Y
P0001371,S0000515,letter_of_credit,10625,EUR,bank_C,broker_X
P0001372,S0003385,wire,39693,EUR,bank_A,broker_Z
P0001373,S0001597,letter_of_credit,171200,JPY,bank_C,broker_Z
P0001374,S0003576,cashlike,145352,USD,bank_C,broker_Z
P0001375,S0002519,wire,130268,JPY,bank_B,broker_X
P0001376,S0001272,cashlike,171479,USD,bank_B,broker_Y
P0001377,S0001816,letter_of_credit,131097,EUR,bank_B,broker_X
P0001378,S0000695,cashlike,15503,EUR,bank_C,broker_Y
P0001379,S0003034,wire,142959,USD,bank_A,broker_Y
P0001380,S0002245,cashlike,33010,EUR,bank_A,broker_Z
P0001381,S0001476,letter_of_credit,77786,JPY,bank_A,broker_X
P0001382,S0001485,wire,67565,USD,bank_C,broker_Y
P0001383,S0000953,letter_of_credit,142793,JPY,bank_A,broker_Z
P0001384,S0000510,cashlike,94194,EUR,bank_C,broker_X
P0001385,S0003217,letter_of_credit,63916,USD,bank_C,broker_Z
P0001386,S0004543,wire,105941,EUR,bank_B,broker_X
P0001387,S0004580,wire,103150,JPY,bank_B,broker_Y
P0001388,S0002171,wire,86188,EUR,bank_A,broker_X
P0001389,S0000512,cashlike,85918,EUR,bank_B,broker_Z
P0001390,S0000922,letter_of_credit,22882,JPY,bank_C,broker_Z
P0001391,S0003254,letter_of_credit,88091,JPY,bank_B,broker_X
P0001392,S0001004,letter_of_credit,145693,USD,bank_B,broker_X
P0001393,S0001793,letter_of_credit,150986,USD,bank_B,broker_Y
P0001394,S0000018,cashlike,131695,EUR,bank_C,broker_Y
P0001395,S0004634,wire,112560,EUR,bank_C,broker_Y
P0001396,S0004614,letter_of_credit,37546,JPY,bank_A,broker_X
P0001397,S0002989,letter_of_credit,139449,EUR,bank_B,broker_Y
P0001398,S0002151,letter_of_credit,44916,JPY,bank_C,broker_Y
P0001399,S0001569,cashlike,70513,EUR,bank_A,broker_X
P0001400,S0003745,cashlike,115359,JPY,bank_A,broker_X
P0001401,S0002821,cashlike,63075,JPY,bank_A,broker_Y
P0001402,S0001191,wire,39692,JPY,bank_C,broker_Y
P0001403,S0001600,letter_of_credit,90731,JPY,bank_A,broker_X
P0001404,S0003023,letter_of_credit,192632,JPY,bank_B,broker_Y
P0001405,S0004251,cashlike,136067,JPY,bank_B,broker_Z
P0001406,S0004554,wire,120324,EUR,bank_B,broker_Z
P0001407,S0001784,cashlike,183863,EUR,bank_C,broker_Z
P0001408,S0000241,letter_of_credit,161512,JPY,bank_C,broker_Y
P0001409,S0002191,letter_of_credit,145628,JPY,bank_A,broker_Z
P0001410,S0002666,letter_of_credit,106916,USD,bank_C,broker_Y
P0001411,S0004526,letter_of_credit,47285,JPY,bank_C,broker_Z
P0001412,S0001861,wire,37034,JPY,bank_C,broker_Z
P0001413,S0004525,wire,111405,USD,bank_C,broker_Y
P0001414,S0004671,cashlike,155128,USD,bank_A,broker_X
P0001415,S0003868,wire,108859,USD,bank_A,broker_Z
P0001416,S0003789,cashlike,132181,EUR,bank_A,broker_Y
P0001417,S0004372,cashlike,17414,USD,bank_C,broker_Y
P0001418,S0000267,wire,149172,USD,bank_A,broker_Y
P0001419,S0000954,cashlike,195646,JPY,bank_B,broker_Y
P0001420,S0004074,wire,34851,USD,bank_C,broker_X
P0001421,S0001390,cashlike,28088,JPY,bank_A,broker_X
P0001422,S0003540,wire,100409,JPY,bank_B,broker_Y
P0001423,S0004248,cashlike,145813,USD,bank_A,broker_Y
P0001424,S0000991,letter_of_credit,113878,USD,bank_B,broker_Y
P0001425,S0002518,letter_of_credit,51997,USD,bank_B,broker_X
P0001426,S0004063,wire,39402,USD,bank_A,broker_Y
P0001427,S0002903,letter_of_credit,165761,JPY,bank_A,broker_Y
P0001428,S0001030,letter_of_credit,3076,USD,bank_A,broker_X
P0001429,S0004019,letter_of_credit,172875,USD,bank_A,broker_X
P0001430,S0003759,wire,127169,JPY,bank_C,broker_X
P0001431,S0000673,letter_of_credit,152157,EUR,bank_A,broker_Y
P0001432,S0001222,wire,109275,JPY,bank_B,broker_X
P0001433,S0003305,wire,69626,USD,bank_A,broker_X
P0001434,S0003288,cashlike,80274,EUR,bank_A,broker_Y
P0001435,S0001238,cashlike,25426,EUR,bank_C,broker_Y
P0001436,S0000810,cashlike,37017,USD,bank_C,broker_Z
P0001437,S0003380,wire,63690,JPY,bank_C,broker_Y
P0001438,S0001037,cashlike,177608,JPY,bank_C,broker_Z
P0001439,S0002398,wire,47471,EUR,bank_C,broker_Y
P0001440,S0000927,letter_of_credit,46545,JPY,bank_C,broker_Z
P0001441,S0003670,letter_of_credit,85706,EUR,bank_A,broker_X
P0001442,S0001799,wire,109174,JPY,bank_B,broker_X
P0001443,S0002488,cashlike,33187,JPY,bank_C,broker_Z
P0001444,S0003050,cashlike,191237,EUR,bank_A,broker_X
P0001445,S0004767,letter_of_credit,179330,EUR,bank_C,broker_X
P0001446,S0004148,letter_of_credit,80758,JPY,bank_B,broker_Z
P0001447,S0001156,letter_of_credit,127167,JPY,bank_B,broker_Y
P0001448,S0000952,letter_of_credit,89294,EUR,bank_B,broker_Y
P0001449,S0004823,cashlike,12978,USD,bank_B,broker_Y
P0001450,S0001964,letter_of_credit,99008,EUR,bank_A,broker_Y
P0001451,S0002107,wire,187813,USD,bank_A,broker_X
P0001452,S0001561,wire,134565,USD,bank_C,broker_X
P0001453,S0004866,cashlike,128552,JPY,bank_A,broker_Z
P0001454,S0002332,cashlike,176174,USD,bank_C,broker_X
P0001455,S0001720,letter_of_credit,54814,USD,bank_C,broker_Y
P0001456,S0004454,cashlike,68160,JPY,bank_C,broker_X
P0001457,S0002727,cashlike,119216,USD,bank_A,broker_Z
P0001458,S0002180,wire,197276,USD,bank_A,broker_Z
P0001459,S0004862,letter_of_credit,145390,EUR,bank_C,broker_X
P0001460,S0003430,wire,100735,JPY,bank_B,broker_X
P0001461,S0003465,wire,32485,USD,bank_C,broker_X
P0001462,S0003243,cashlike,117905,JPY,bank_B,broker_Z
P0001463,S0000477,letter_of_credit,189698,JPY,bank_C,broker_X
P0001464,S0004737,cashlike,38843,JPY,bank_B,broker_Y
P0001465,S0003888,letter_of_credit,15890,JPY,bank_C,broker_X
P0001466,S0004447,letter_of_credit,1340,USD,bank_B,broker_Y
P0001467,S0002468,letter_of_credit,97947,JPY,bank_C,broker_X
P0001468,S0000994,wire,182431,JPY,bank_A,broker_Z
P0001469,S0003712,letter_of_credit,118625,JPY,bank_C,broker_Y
P0001470,S0003972,wire,67372,USD,bank_A,broker_Y
P0001471,S0003371,wire,75304,USD,bank_C,broker_Y
P0001472,S0001655,letter_of_credit,157050,USD,bank_C,broker_Y
P0001473,S0002057,letter_of_credit,26472,USD,bank_B,broker_X
P0001474,S0001560,cashlike,65673,EUR,bank_C,broker_Z
P0001475,S0000674,letter_of_credit,99700,EUR,bank_B,broker_X
P0001476,S0003413,wire,55908,USD,bank_A,broker_Z
P0001477,S0000424,wire,11789,JPY,bank_B,broker_Z
P0001478,S0004092,cashlike,106547,EUR,bank_A,broker_Y
P0001479,S0000926,letter_of_credit,135779,EUR,bank_C,broker_X
P0001480,S0003146,letter_of_credit,97894,USD,bank_A,broker_Z
P0001481,S0003789,wire,186102,EUR,bank_C,broker_X
P0001482,S0000593,cashlike,81958,EUR,bank_A,broker_Z
P0001483,S0004250,cashlike,68910,EUR,bank_C,broker_X
P0001484,S0002789,cashlike,22027,USD,bank_A,broker_Z
P0001485,S0001101,wire,136117,JPY,bank_B,broker_Z
P0001486,S0003916,cashlike,132110,EUR,bank_C,broker_Y
P0001487,S0001700,wire,19615,USD,bank_A,broker_X
P0001488,S0001269,letter_of_credit,5965,EUR,bank_C,broker_X
P0001489,S0001998,cashlike,67871,JPY,bank_C,broker_Y
P0001490,S0002401,cashlike,178053,EUR,bank_B,broker_Y
P0001491,S0001476,cashlike,101510,USD,bank_C,broker_Z
P0001492,S0001067,letter_of_credit,68386,EUR,bank_A,broker_Y
P0001493,S0004081,cashlike,159172,EUR,bank_C,broker_Z
P0001494,S0004684,wire,61673,JPY,bank_A,broker_X
P0001495,S0001060,wire,11899,JPY,bank_B,broker_X
P0001496,S0000390,wire,136139,JPY,bank_B,broker_X
P0001497,S0001069,letter_of_credit,163512,USD,bank_A,broker_X
P0001498,S0003629,cashlike,118787,JPY,bank_A,broker_X
P0001499,S0002471,cashlike,35238,EUR,bank_B,broker_Z
P0001500,S0002702,cashlike,170797,EUR,bank_C,broker_X
P0001501,S0000265,wire,198925,EUR,bank_A,broker_X
P0001502,S0003422,cashlike,144983,EUR,bank_C,broker_Z
P0001503,S0002297,cashlike,95273,USD,bank_B,broker_Z
P0001504,S0003986,letter_of_credit,199554,USD,bank_C,broker_Z
P0001505,S0001550,cashlike,17287,EUR,bank_A,broker_Z
P0001506,S0004093,cashlike,179167,EUR,bank_B,broker_Z
P0001507,S0004918,wire,72193,USD,bank_A,broker_Y
P0001508,S0001483,letter_of_credit,92615,EUR,bank_C,broker_X
P0001509,S0003822,cashlike,143480,EUR,bank_A,broker_Z
P0001510,S0002179,wire,28029,EUR,bank_A,broker_Z
P0001511,S0001379,cashlike,160932,EUR,bank_B,broker_Y
P0001512,S0001849,wire,192382,USD,bank_B,broker_Y
P0001513,S0000321,letter_of_credit,106233,JPY,bank_C,broker_Z
P0001514,S0002056,letter_of_credit,1919,EUR,bank_B,broker_Z
P0001515,S0003372,cashlike,77643,USD,bank_C,broker_Z
P0001516,S0002076,wire,166843,USD,bank_C,broker_Z
P0001517,S0004896,wire,55174,EUR,bank_C,broker_X
P0001518,S0002666,cashlike,114007,JPY,bank_C,broker_Y
P0001519,S0001500,cashlike,72186,USD,bank_A,broker_X
P0001520,S0003775,letter_of_credit,47615,EUR,bank_A,broker_X
P0001521,S0001611,letter_of_credit,73722,USD,bank_B,broker_X
P0001522,S0003364,wire,101411,EUR,bank_C,broker_X
P0001523,S0004737,letter_of_credit,99590,JPY,bank_A,broker_X
P0001524,S0002816,cashlike,52825,USD,bank_A,broker_Z
P0001525,S0002598,wire,116717,USD,bank_A,broker_Y
P0001526,S0003050,letter_of_credit,136677,JPY,bank_C,broker_Y
P0001527,S0003393,wire,64248,JPY,bank_B,broker_Y
P0001528,S0004393,letter_of_credit,182914,JPY,bank_C,broker_Y
P0001529,S0001564,cashlike,180954,USD,bank_C,broker_X
P0001530,S0003182,wire,28228,USD,bank_B,broker_X
P0001531,S0003015,wire,28140,JPY,bank_C,broker_Y
P0001532,S0000752,letter_of_credit,111394,EUR,bank_B,broker_Z
P0001533,S0004284,letter_of_credit,151577,USD,bank_B,broker_X
P0001534,S0004844,wire,172965,EUR,bank_C,broker_Z
P0001535,S0003477,cashlike,53439,EUR,bank_C,broker_Y
P0001536,S0002003,cashlike,166419,EUR,bank_B,broker_Y
P0001537,S0003453,letter_of_credit,63820,EUR,bank_A,broker_X
P0001538,S0004537,letter_of_credit,156338,EUR,bank_B,broker_Z
P0001539,S0000601,letter_of_credit,101367,USD,bank_C,broker_Y
P0001540,S0003036,cashlike,137459,USD,bank_A,broker_Z
P0001541,S0004030,cashlike,184883,EUR,bank_B,broker_Y
P0001542,S0003143,cashlike,37702,JPY,bank_B,broker_Z
P0001543,S0004414,wire,24249,JPY,bank_B,broker_Y
P0001544,S0003609,wire,172311,JPY,bank_C,broker_X
P0001545,S0003913,cashlike,171413,EUR,bank_C,broker_X
P0001546,S0002466,letter_of_credit,78811,EUR,bank_B,broker_X
P0001547,S0004174,letter_of_credit,37507,JPY,bank_B,broker_Y
P0001548,S0001764,cashlike,89658,USD,bank_C,broker_Y
P0001549,S0000452,wire,87024,JPY,bank_A,broker_Y
P0001550,S0004893,cashlike,58496,JPY,bank_B,broker_Y
P0001551,S0000948,letter_of_credit,28150,EUR,bank_A,broker_Y
P0001552,S0003293,letter_of_credit,54332,JPY,bank_A,broker_X
P0001553,S0000130,cashlike,105018,EUR,bank_A,broker_Y
P0001554,S0000811,cashlike,118915,EUR,bank_B,broker_X
P0001555,S0000755,wire,130104,EUR,bank_B,broker_Y
P0001556,S0000702,cashlike,105144,JPY,bank_B,broker_X
P0001557,S0000677,wire,45340,EUR,bank_B,broker_Z
P0001558,S0002084,wire,137202,EUR,bank_B,broker_Z
P0001559,S0002657,wire,98731,EUR,bank_A,broker_Z
P0001560,S0002085,letter_of_credit,126867,USD,bank_C,broker_Z
P0001561,S0002654,letter_of_credit,116415,USD,bank_A,broker_X
P0001562,S0003840,letter_of_credit,77160,EUR,bank_C,broker_Y
P0001563,S0000105,letter_of_credit,127402,EUR,bank_A,broker_X
P0001564,S0000557,wire,19070,JPY,bank_B,broker_Z
P0001565,S0001775,wire,2486,JPY,bank_B,broker_Y
P0001566,S0002271,letter_of_credit,144362,EUR,bank_B,broker_Y
P0001567,S0000501,letter_of_credit,165885,USD,bank_B,broker_X
P0001568,S0004523,wire,177399,USD,bank_A,broker_X
P0001569,S0004759,letter_of_credit,118156,USD,bank_A,broker_Z
P0001570,S0001497,wire,166698,EUR,bank_B,broker_X
P0001571,S0000093,letter_of_credit,25298,JPY,bank_C,broker_Y
P0001572,S0001167,wire,10504,JPY,bank_C,broker_X
P0001573,S0004954,wire,10533,EUR,bank_B,broker_X
P0001574,S0002701,cashlike,45609,EUR,bank_C,broker_Z
P0001575,S0002349,cashlike,190660,EUR,bank_A,broker_X
P0001576,S0000565,wire,70724,JPY,bank_A,broker_X
P0001577,S0002402,wire,137101,JPY,bank_A,broker_X
P0001578,S0002187,wire,177596,JPY,bank_A,broker_Z
P0001579,S0004204,letter_of_credit,108308,EUR,bank_B,broker_Z
P0001580,S0002071,cashlike,87097,JPY,bank_C,broker_X
P0001581,S0003770,cashlike,157690,EUR,bank_C,broker_X
P0001582,S0001648,cashlike,112995,JPY,bank_C,broker_Y
P0001583,S0001772,cashlike,70325,JPY,bank_A,broker_Y
P0001584,S0002890,cashlike,138222,EUR,bank_C,broker_Z
P0001585,S0000870,wire,23243,USD,bank_A,broker_Z
P0001586,S0003701,cashlike,74010,JPY,bank_C,broker_Z
P0001587,S0004505,letter_of_credit,148302,EUR,bank_B,broker_Y
P0001588,S0002831,cashlike,156560,JPY,bank_C,broker_X
P0001589,S0004105,letter_of_credit,140202,USD,bank_B,broker_Z
P0001590,S0002943,letter_of_credit,108979,JPY,bank_B,broker_X
P0001591,S0001693,cashlike,191697,USD,bank_B,broker_Y
P0001592,S0003697,letter_of_credit,80549,EUR,bank_A,broker_Y
P0001593,S0000960,cashlike,29766,EUR,bank_A,broker_Y
P0001594,S0002219,cashlike,110887,EUR,bank_B,broker_X
P0001595,S0003775,letter_of_credit,186547,EUR,bank_C,broker_X
P0001596,S0001813,wire,129390,USD,bank_C,broker_X
P0001597,S0004237,letter_of_credit,33857,USD,bank_A,broker_X
P0001598,S0001565,cashlike,151640,EUR,bank_A,broker_Z
P0001599,S0003619,letter_of_credit,11430,USD,bank_B,broker_X
P0001600,S0004341,wire,139028,USD,bank_C,broker_X
P0001601,S0001005,wire,151541,JPY,bank_B,broker_Z
P0001602,S0003059,cashlike,85806,USD,bank_A,broker_Y
P0001603,S0000012,letter_of_credit,161630,USD,bank_A,broker_X
P0001604,S0004306,wire,93915,EUR,bank_B,broker_Y
P0001605,S0002918,wire,31426,JPY,bank_B,broker_Y
P0001606,S0001417,wire,131025,JPY,bank_C,broker_Z
P0001607,S0003354,wire,80194,USD,bank_C,broker_Y
P0001608,S0001290,letter_of_credit,114492,JPY,bank_A,broker_Z
P0001609,S0001268,letter_of_credit,120400,JPY,bank_A,broker_X
P0001610,S0002406,letter_of_credit,73960,USD,bank_B,broker_Z
P0001611,S0002941,wire,149039,USD,bank_C,broker_Y
P0001612,S0003952,letter_of_credit,62393,EUR,bank_C,broker_Y
P0001613,S0000668,wire,153495,JPY,bank_C,broker_Y
P0001614,S0000640,cashlike,38653,EUR,bank_A,broker_Y
P0001615,S0003928,cashlike,158293,EUR,bank_B,broker_Y
P0001616,S0001985,cashlike,159906,JPY,bank_A,broker_Z
P0001617,S0004831,letter_of_credit,74313,JPY,bank_C,broker_Y
P0001618,S0003511,letter_of_credit,116901,USD,bank_C,broker_Y
P0001619,S0001791,letter_of_credit,10567,EUR,bank_C,broker_Z
P0001620,S0004161,cashlike,76356,EUR,bank_A,broker_Y
P0001621,S0002028,cashlike,50793,EUR,bank_A,broker_Z
P0001622,S0000008,cashlike,117783,EUR,bank_B,broker_Y
P0001623,S0000134,wire,88198,USD,bank_A,broker_X
P0001624,S0002810,cashlike,36808,EUR,bank_C,broker_X
P0001625,S0004743,letter_of_credit,84495,JPY,bank_A,broker_Z
P0001626,S0002715,cashlike,85882,USD,bank_C,broker_Y
P0001627,S0001436,cashlike,186571,USD,bank_C,broker_Y
P0001628,S0000652,wire,156324,USD,bank_A,broker_Z
P0001629,S0003388,letter_of_credit,170322,EUR,bank_C,broker_Z
P0001630,S0000463,wire,15619,JPY,bank_A,broker_Y
P0001631,S0003433,letter_of_credit,2012,EUR,bank_C,broker_X
P0001632,S0004886,letter_of_credit,36280,USD,bank_C,broker_X
P0001633,S0003093,wire,155744,JPY,bank_B,broker_X
P0001634,S0000756,letter_of_credit,62518,USD,bank_A,broker_Z
P0001635,S0004809,cashlike,12494,USD,bank_C,broker_Z
P0001636,S0000071,wire,122625,USD,bank_A,broker_X
P0001637,S0002753,letter_of_credit,197188,USD,bank_A,broker_X
P0001638,S0001162,wire,68770,JPY,bank_A,broker_Y
P0001639,S0001570,cashlike,193572,USD,bank_A,broker_Z
P0001640,S0000187,letter_of_credit,149712,JPY,bank_A,broker_X
P0001641,S0001307,letter_of_credit,135401,JPY,bank_C,broker_Z
P0001642,S0000939,letter_of_credit,122102,JPY,bank_C,broker_X
P0001643,S0003039,letter_of_credit,117241,JPY,bank_A,broker_Z
P0001644,S0003615,wire,43937,USD,bank_C,broker_Z
P0001645,S0003053,cashlike,37768,USD,bank_C,broker_Y
P0001646,S0000710,cashlike,153646,USD,bank_B,broker_Y
P0001647,S0004013,letter_of_credit,79174,EUR,bank_C,broker_Z
P0001648,S0001594,wire,18929,JPY,bank_A,broker_Z
P0001649,S0000894,wire,62990,EUR,bank_C,broker_X
P0001650,S0001743,wire,131920,EUR,bank_C,broker_Y
P0001651,S0004376,wire,52799,JPY,bank_A,broker_Z
P0001652,S0000821,cashlike,104708,USD,bank_C,broker_Y
P0001653,S0002496,cashlike,168052,EUR,bank_A,broker_X
P0001654,S0004168,letter_of_credit,73274,JPY,bank_A,broker_Z
P0001655,S0004969,letter_of_credit,190143,USD,bank_C,broker_Z
P0001656,S0003989,cashlike,197963,USD,bank_B,broker_X
P0001657,S0001813,wire,58435,USD,bank_A,broker_Z
P0001658,S0002192,cashlike,152998,EUR,bank_A,broker_Z
P0001659,S0002546,wire,180546,EUR,bank_C,broker_Z
P0001660,S0001665,cashlike,139872,USD,bank_B,broker_X
P0001661,S0003075,cashlike,58913,JPY,bank_B,broker_Y
P0001662,S0004083,wire,62123,EUR,bank_C,broker_Z
P0001663,S0002576,wire,14859,EUR,bank_C,broker_X
P0001664,S0002337,wire,101229,EUR,bank_B,broker_Y
P0001665,S0002734,cashlike,157526,EUR,bank_C,broker_Y
P0001666,S0004187,cashlike,127607,EUR,bank_B,broker_X
P0001667,S0002102,letter_of_credit,139173,JPY,bank_B,broker_Z
P0001668,S0003054,wire,80205,USD,bank_B,broker_Y
P0001669,S0000705,wire,104574,EUR,bank_B,broker_X
P0001670,S0003166,cashlike,132623,EUR,bank_B,broker_X
P0001671,S0001371,cashlike,149269,EUR,bank_B,broker_Y
P0001672,S0002850,wire,65501,USD,bank_B,broker_X
P0001673,S0004252,letter_of_credit,109728,USD,bank_B,broker_Y
P0001674,S0002183,letter_of_credit,109264,JPY,bank_A,broker_Z
P0001675,S0003519,cashlike,191902,EUR,bank_C,broker_Y
P0001676,S0000250,wire,89903,JPY,bank_B,broker_Y
P0001677,S0004053,cashlike,92885,JPY,bank_B,broker_X
P0001678,S0004878,letter_of_credit,157835,USD,bank_C,broker_Y
P0001679,S0001528,letter_of_credit,131976,EUR,bank_A,broker_X
P0001680,S0003199,cashlike,3677,USD,bank_A,broker_Y
P0001681,S0000033,letter_of_credit,45791,JPY,bank_A,broker_Z
P0001682,S0000934,wire,100126,USD,bank_A,broker_X
P0001683,S0001044,wire,117979,USD,bank_B,broker_Y
P0001684,S0001210,wire,167112,USD,bank_B,broker_Y
P0001685,S0003884,letter_of_credit,3983,JPY,bank_B,broker_Y
P0001686,S0004048,letter_of_credit,70895,JPY,bank_C,broker_Z
P0001687,S0000522,letter_of_credit,115408,EUR,bank_C,broker_Y
P0001688,S0002002,wire,47475,EUR,bank_B,broker_Y
P0001689,S0001431,wire,116319,USD,bank_C,broker_X
P0001690,S0004883,letter_of_credit,180567,USD,bank_C,broker_X
P0001691,S0002791,letter_of_credit,154518,EUR,bank_A,broker_Y
P0001692,S0001974,wire,92042,JPY,bank_C,broker_Z
P0001693,S0001315,cashlike,13956,USD,bank_A,broker_Y
P0001694,S0003131,cashlike,149177,EUR,bank_A,broker_X
P0001695,S0001122,cashlike,18762,JPY,bank_A,broker_Y
P0001696,S0003783,wire,112410,USD,bank_B,broker_X
P0001697,S0003883,wire,166448,EUR,bank_C,broker_Y
P0001698,S0001650,wire,148479,EUR,bank_A,broker_X
P0001699,S0003759,letter_of_credit,198842,EUR,bank_A,broker_X
P0001700,S0003440,wire,135797,USD,bank_B,broker_Y
P0001701,S0000937,wire,85820,JPY,bank_C,broker_Y
P0001702,S0000685,letter_of_credit,93021,USD,bank_B,broker_Z
P0001703,S0000582,letter_of_credit,37100,USD,bank_C,broker_Z
P0001704,S0001632,letter_of_credit,77534,EUR,bank_B,broker_Y
P0001705,S0004191,letter_of_credit,75199,JPY,bank_B,broker_Y
P0001706,S0003000,wire,78745,USD,bank_C,broker_Z
