shipment_id,exporter_id,domain,incoterm,mode,qty,unit,invoice_id,description
S0000909,E001484,machine_tools,DAP,sea,446,kg,INV303248,DESC machine_tools 892
S0000910,E000333,maritime_port_equipment,CIF,sea,423,kg,INV985940,DESC maritime_port_equipment 236
S0000911,E001721,luxury_dual_use_consumer,FOB,road,420,pcs,INV306114,DESC luxury_dual_use_consumer 523
S0000912,E001571,medical_bio_lab,FOB,sea,148,kg,INV546325,DESC medical_bio_lab 224
S0000913,E000004,maritime_port_equipment,FOB,sea,141,pcs,INV860902,DESC maritime_port_equipment 269
S0000914,E000471,chemicals_precursors,FOB,sea,239,kg,INV691111,DESC chemicals_precursors 730
S0000915,E001268,machine_tools,CIF,sea,334,kg,INV103012,DESC machine_tools 925
S0000916,E000614,maritime_port_equipment,DAP,air,293,L,INV890267,DESC maritime_port_equipment 376
S0000917,E000197,chemicals_precursors,DAP,air,220,kg,INV805682,DESC chemicals_precursors 637
S0000918,E000028,chemicals_precursors,DAP,sea,33,L,INV197711,DESC chemicals_precursors 940
S0000919,E000546,machine_tools,CIF,air,323,kg,INV447157,DESC machine_tools 551
S0000920,E000008,chemicals_precursors,FOB,sea,253,L,INV184007,DESC chemicals_precursors 139
S0000921,E001444,luxury_dual_use_consumer,DAP,road,290,kg,INV160258,DESC luxury_dual_use_consumer 24
S0000922,E001727,chemicals_precursors,DAP,road,336,pcs,INV621680,DESC chemicals_precursors 720
S0000923,E001156,medical_bio_lab,DAP,air,326,L,INV673398,DESC medical_bio_lab 231
S0000924,E000392,luxury_dual_use_consumer,CIF,air,347,L,INV577836,DESC luxury_dual_use_consumer 240
S0000925,E001399,energy_equipment,CIF,air,256,L,INV658541,DESC energy_equipment 309
S0000926,E001898,medical_bio_lab,DAP,sea,233,L,INV171168,DESC medical_bio_lab 120
S0000927,E001291,aerospace_uas_avionics,DAP,air,329,pcs,INV197750,DESC aerospace_uas_avionics 520
S0000928,E000926,luxury_dual_use_consumer,FOB,air,282,pcs,INV127878,DESC luxury_dual_use_consumer 383
S0000929,E000782,aerospace_uas_avionics,FOB,road,239,pcs,INV612870,DESC aerospace_uas_avionics 856
S0000930,E000928,medical_bio_lab,DAP,road,66,kg,INV690758,DESC medical_bio_lab 253
S0000931,E000007,chemicals_precursors,FOB,road,348,kg,INV174049,DESC chemicals_precursors 15
S0000932,E000487,machine_tools,FOB,air,326,kg,INV898089,DESC machine_tools 828
S0000933,E000389,aerospace_uas_avionics,CIF,road,135,L,INV224881,DESC aerospace_uas_avionics 797
S0000934,E001517,aerospace_uas_avionics,DAP,road,425,kg,INV206868,DESC aerospace_uas_avionics 439
S0000935,E001361,chemicals_precursors,FOB,road,398,pcs,INV367822,DESC chemicals_precursors 444
S0000936,E001584,aerospace_uas_avionics,FOB,road,293,pcs,INV767178,DESC aerospace_uas_avionics 930
S0000937,E001487,chemicals_precursors,FOB,air,176,pcs,INV920854,DESC chemicals_precursors 455
S0000938,E000101,medical_bio_lab,CIF,sea,42,L,INV974322,DESC medical_bio_lab 617
S0000939,E001927,energy_equipment,CIF,air,500,kg,INV171987,DESC energy_equipment 653
S0000940,E001985,aerospace_uas_avionics,FOB,sea,483,kg,INV273356,DESC aerospace_uas_avionics 298
S0000941,E000132,aerospace_uas_avionics,DAP,road,264,L,INV713374,DESC aerospace_uas_avionics 751
S0000942,E001324,energy_equipment,FOB,road,18,pcs,INV566808,DESC energy_equipment 134
S0000943,E000450,luxury_dual_use_consumer,DAP,road,465,L,INV973675,DESC luxury_dual_use_consumer 760
S0000944,E001308,chemicals_precursors,FOB,sea,249,pcs,INV421865,DESC chemicals_precursors 100
S0000945,E001008,luxury_dual_use_consumer,FOB,air,153,pcs,INV433076,DESC luxury_dual_use_consumer 780
S0000946,E001561,chemicals_precursors,FOB,road,499,pcs,INV954595,DESC chemicals_precursors 796
S0000947,E000618,aerospace_uas_avionics,FOB,road,492,kg,INV845296,DESC aerospace_uas_avionics 755
S0000948,E000415,luxury_dual_use_consumer,CIF,air,147,kg,INV360769,DESC luxury_dual_use_consumer 332
S0000949,E001074,chemicals_precursors,DAP,sea,490,L,INV713449,DESC chemicals_precursors 598
S0000950,E000957,luxury_dual_use_consumer,DAP,sea,450,kg,INV104778,DESC luxury_dual_use_consumer 554
S0000951,E001136,maritime_port_equipment,CIF,sea,255,L,INV749839,DESC maritime_port_equipment 203
S0000952,E000661,medical_bio_lab,DAP,sea,133,pcs,INV295278,DESC medical_bio_lab 893
S0000953,E000831,aerospace_uas_avionics,FOB,air,462,L,INV958099,DESC aerospace_uas_avionics 609
S0000954,E001866,machine_tools,CIF,road,376,pcs,INV785662,DESC machine_tools 690
S0000955,E001062,energy_equipment,FOB,road,53,pcs,INV803247,DESC energy_equipment 27
S0000956,E001296,luxury_dual_use_consumer,CIF,road,179,kg,INV987083,DESC luxury_dual_use_consumer 319
S0000957,E001931,maritime_port_equipment,FOB,air,95,L,INV556778,DESC maritime_port_equipment 747
S0000958,E000243,luxury_dual_use_consumer,FOB,air,414,kg,INV975332,DESC luxury_dual_use_consumer 251
S0000959,E001596,medical_bio_lab,FOB,road,153,kg,INV792846,DESC medical_bio_lab 351
S0000960,E000758,luxury_dual_use_consumer,DAP,road,233,kg,INV419715,DESC luxury_dual_use_consumer 479
S0000961,E000113,medical_bio_lab,FOB,road,139,kg,INV453654,DESC medical_bio_lab 132
S0000962,E001890,medical_bio_lab,FOB,sea,91,L,INV136561,DESC medical_bio_lab 395
S0000963,E000427,energy_equipment,CIF,road,402,pcs,INV924851,DESC energy_equipment 196
S0000964,E001815,luxury_dual_use_consumer,FOB,sea,252,pcs,INV873890,DESC luxury_dual_use_consumer 72
S0000965,E001145,medical_bio_lab,DAP,road,485,L,INV460882,DESC medical_bio_lab 462
S0000966,E000308,medical_bio_lab,DAP,road,443,L,INV983903,DESC medical_bio_lab 999
S0000967,E001261,luxury_dual_use_consumer,DAP,sea,282,L,INV982339,DESC luxury_dual_use_consumer 487
S0000968,E001241,luxury_dual_use_consumer,FOB,sea,304,kg,INV427754,DESC luxury_dual_use_consumer 970
S0000969,E001362,aerospace_uas_avionics,DAP,sea,254,L,INV786724,DESC aerospace_uas_avionics 642
S0000970,E000165,maritime_port_equipment,FOB,air,370,pcs,INV335613,DESC maritime_port_equipment 431
S0000971,E001610,aerospace_uas_avionics,CIF,air,471,kg,INV876028,DESC aerospace_uas_avionics 615
S0000972,E001545,chemicals_precursors,DAP,road,267,L,INV532782,DESC chemicals_precursors 928
S0000973,E001877,aerospace_uas_avionics,FOB,sea,128,L,INV641456,DESC aerospace_uas_avionics 202
S0000974,E001321,energy_equipment,CIF,air,488,kg,INV107003,DESC energy_equipment 965
S0000975,E000200,medical_bio_lab,DAP,road,380,kg,INV868860,DESC medical_bio_lab 632
S0000976,E001193,luxury_dual_use_consumer,DAP,sea,28,kg,INV756011,DESC luxury_dual_use_consumer 704
S0000977,E000934,chemicals_precursors,DAP,sea,407,kg,INV248192,DESC chemicals_precursors 542
S0000978,E001968,machine_tools,DAP,sea,382,kg,INV686329,DESC machine_tools 35
S0000979,E001531,chemicals_precursors,CIF,air,298,pcs,INV334336,DESC chemicals_precursors 394
S0000980,E001184,luxury_dual_use_consumer,FOB,sea,384,L,INV589908,DESC luxury_dual_use_consumer 465
S0000981,E000832,luxury_dual_use_consumer,CIF,sea,229,kg,INV705725,DESC luxury_dual_use_consumer 653
S0000982,E001581,chemicals_precursors,DAP,air,82,L,INV276663,DESC chemicals_precursors 827
S0000983,E000180,luxury_dual_use_consumer,DAP,road,62,L,INV536916,DESC luxury_dual_use_consumer 971
S0000984,E001691,chemicals_precursors,DAP,sea,487,kg,INV112986,DESC chemicals_precursors 275
S0000985,E000726,luxury_dual_use_consumer,CIF,sea,385,kg,INV663136,DESC luxury_dual_use_consumer 180
S0000986,E000886,chemicals_precursors,DAP,sea,175,pcs,INV836685,DESC chemicals_precursors 812
S0000987,E001089,aerospace_uas_avionics,FOB,road,223,kg,INV379647,DESC aerospace_uas_avionics 160
S0000988,E000799,maritime_port_equipment,FOB,road,167,L,INV211687,DESC maritime_port_equipment 675
S0000989,E000522,medical_bio_lab,DAP,sea,305,pcs,INV526911,DESC medical_bio_lab 778
S0000990,E001137,luxury_dual_use_consumer,DAP,sea,322,pcs,INV731778,DESC luxury_dual_use_consumer 560
S0000991,E000888,luxury_dual_use_consumer,DAP,sea,333,L,INV542546,DESC luxury_dual_use_consumer 164
S0000992,E001561,medical_bio_lab,DAP,sea,124,L,INV888112,DESC medical_bio_lab 418
S0000993,E000990,chemicals_precursors,CIF,air,491,kg,INV547792,DESC chemicals_precursors 94
S0000994,E001639,aerospace_uas_avionics,CIF,air,348,L,INV206295,DESC aerospace_uas_avionics 973
S0000995,E001239,maritime_port_equipment,FOB,air,252,pcs,INV830982,DESC maritime_port_equipment 828
S0000996,E000900,maritime_port_equipment,CIF,sea,304,kg,INV935418,DESC maritime_port_equipment 132
S0000997,E001620,energy_equipment,CIF,air,230,pcs,INV959779,DESC energy_equipment 573
S0000998,E001617,medical_bio_lab,CIF,road,338,kg,INV889486,DESC medical_bio_lab 287
S0000999,E001424,chemicals_precursors,DAP,air,284,kg,INV943782,DESC chemicals_precursors 472
S0001000,E000521,maritime_port_equipment,FOB,air,124,kg,INV151029,DESC maritime_port_equipment 366
S0001001,E001199,medical_bio_lab,FOB,road,335,pcs,INV133124,DESC medical_bio_lab 665
S0001002,E000213,medical_bio_lab,FOB,air,322,pcs,INV636564,DESC medical_bio_lab 272
S0001003,E001425,medical_bio_lab,DAP,air,288,pcs,INV988698,DESC medical_bio_lab 328
S0001004,E001936,chemicals_precursors,DAP,road,457,L,INV710224,DESC chemicals_precursors 890
S0001005,E000324,chemicals_precursors,DAP,air,120,kg,INV263193,DESC chemicals_precursors 360
S0001006,E001934,chemicals_precursors,FOB,air,46,L,INV190787,DESC chemicals_precursors 674
S0001007,E000058,chemicals_precursors,DAP,sea,480,kg,INV662742,DESC chemicals_precursors 844
S0001008,E001203,chemicals_precursors,FOB,road,27,pcs,INV886934,DESC chemicals_precursors 790
S0001009,E001432,energy_equipment,CIF,air,377,kg,INV234342,DESC energy_equipment 623
S0001010,E000819,energy_equipment,CIF,air,159,kg,INV824897,DESC energy_equipment 717
S0001011,E000065,chemicals_precursors,DAP,sea,385,L,INV477249,DESC chemicals_precursors 87
S0001012,E001708,machine_tools,FOB,sea,476,L,INV738628,DESC machine_tools 534
S0001013,E001349,luxury_dual_use_consumer,DAP,sea,285,L,INV873393,DESC luxury_dual_use_consumer 592
S0001014,E000678,luxury_dual_use_consumer,DAP,air,60,L,INV540703,DESC luxury_dual_use_consumer 654
S0001015,E001553,medical_bio_lab,FOB,road,231,pcs,INV731099,DESC medical_bio_lab 682
S0001016,E000191,luxury_dual_use_consumer,CIF,road,266,L,INV576361,DESC luxury_dual_use_consumer 361
S0001017,E001198,chemicals_precursors,FOB,road,447,L,INV402109,DESC chemicals_precursors 241
S0001018,E001904,aerospace_uas_avionics,CIF,air,39,kg,INV843843,DESC aerospace_uas_avionics 207
S0001019,E001505,machine_tools,CIF,sea,181,L,INV462266,DESC machine_tools 788
S0001020,E000152,energy_equipment,FOB,road,417,pcs,INV641694,DESC energy_equipment 83
S0001021,E000011,chemicals_precursors,CIF,air,312,L,INV492781,DESC chemicals_precursors 516
S0001022,E001533,aerospace_uas_avionics,CIF,air,394,pcs,INV641034,DESC aerospace_uas_avionics 117
S0001023,E000375,luxury_dual_use_consumer,DAP,road,399,pcs,INV531330,DESC luxury_dual_use_consumer 400
S0001024,E001007,machine_tools,CIF,road,202,kg,INV194512,DESC machine_tools 228
S0001025,E001346,energy_equipment,DAP,air,412,pcs,INV830735,DESC energy_equipment 584
S0001026,E000172,luxury_dual_use_consumer,DAP,air,188,kg,INV711214,DESC luxury_dual_use_consumer 292
S0001027,E001346,machine_tools,FOB,sea,129,kg,INV973424,DESC machine_tools 331
S0001028,E001334,maritime_port_equipment,FOB,air,225,pcs,INV100560,DESC maritime_port_equipment 880
S0001029,E001938,maritime_port_equipment,DAP,sea,363,L,INV975586,DESC maritime_port_equipment 904
S0001030,E001549,luxury_dual_use_consumer,FOB,sea,351,pcs,INV313931,DESC luxury_dual_use_consumer 280
S0001031,E000015,medical_bio_lab,FOB,sea,103,pcs,INV759954,DESC medical_bio_lab 945
S0001032,E000040,luxury_dual_use_consumer,DAP,sea,5,kg,INV703262,DESC luxury_dual_use_consumer 925
S0001033,E001601,luxury_dual_use_consumer,DAP,air,14,pcs,INV850956,DESC luxury_dual_use_consumer 622
S0001034,E001444,aerospace_uas_avionics,DAP,sea,350,L,INV545636,DESC aerospace_uas_avionics 104
S0001035,E000682,chemicals_precursors,DAP,road,134,kg,INV766255,DESC chemicals_precursors 202
S0001036,E001744,chemicals_precursors,CIF,road,438,pcs,INV909314,DESC chemicals_precursors 715
S0001037,E001282,aerospace_uas_avionics,DAP,sea,112,kg,INV916853,DESC aerospace_uas_avionics 388
S0001038,E000457,chemicals_precursors,FOB,road,246,L,INV458621,DESC chemicals_precursors 672
S0001039,E000651,machine_tools,CIF,sea,10,pcs,INV938422,DESC machine_tools 952
S0001040,E001136,luxury_dual_use_consumer,FOB,road,83,L,INV169525,DESC luxury_dual_use_consumer 824
S0001041,E001953,machine_tools,CIF,sea,294,L,INV953603,DESC machine_tools 924
S0001042,E000587,machine_tools,DAP,sea,214,kg,INV552305,DESC machine_tools 559
S0001043,E001217,medical_bio_lab,FOB,sea,317,pcs,INV234272,DESC medical_bio_lab 966
S0001044,E001944,maritime_port_equipment,CIF,sea,315,kg,INV566733,DESC maritime_port_equipment 637
S0001045,E000764,maritime_port_equipment,FOB,air,19,kg,INV860049,DESC maritime_port_equipment 968
S0001046,E001277,maritime_port_equipment,FOB,road,39,L,INV138300,DESC maritime_port_equipment 355
S0001047,E000272,medical_bio_lab,DAP,road,305,L,INV989309,DESC medical_bio_lab 404
S0001048,E000397,chemicals_precursors,FOB,road,142,kg,INV240783,DESC chemicals_precursors 173
S0001049,E000535,machine_tools,FOB,air,288,kg,INV323002,DESC machine_tools 692
S0001050,E000350,luxury_dual_use_consumer,DAP,road,172,L,INV372264,DESC luxury_dual_use_consumer 103
S0001051,E001358,aerospace_uas_avionics,FOB,air,108,L,INV687820,DESC aerospace_uas_avionics 865
S0001052,E001769,machine_tools,DAP,sea,169,kg,INV246979,DESC machine_tools 994
S0001053,E001689,maritime_port_equipment,CIF,road,35,pcs,INV881335,DESC maritime_port_equipment 584
S0001054,E001591,energy_equipment,CIF,road,345,L,INV961480,DESC energy_equipment 29
S0001055,E001676,medical_bio_lab,CIF,sea,314,L,INV778551,DESC medical_bio_lab 528
S0001056,E001097,energy_equipment,FOB,air,432,L,INV393269,DESC energy_equipment 262
S0001057,E000753,chemicals_precursors,DAP,road,110,kg,INV888497,DESC chemicals_precursors 975
S0001058,E000437,luxury_dual_use_consumer,DAP,sea,36,kg,INV443110,DESC luxury_dual_use_consumer 218
S0001059,E000846,aerospace_uas_avionics,CIF,road,255,kg,INV823767,DESC aerospace_uas_avionics 103
S0001060,E000864,medical_bio_lab,FOB,sea,443,kg,INV705724,DESC medical_bio_lab 104
S0001061,E000344,medical_bio_lab,DAP,road,320,L,INV590085,DESC medical_bio_lab 653
S0001062,E001565,machine_tools,DAP,road,416,pcs,INV758203,DESC machine_tools 513
S0001063,E001544,machine_tools,DAP,sea,43,kg,INV514171,DESC machine_tools 39
S0001064,E000635,chemicals_precursors,CIF,road,71,pcs,INV619148,DESC chemicals_precursors 481
S0001065,E001371,luxury_dual_use_consumer,CIF,road,163,kg,INV887227,DESC luxury_dual_use_consumer 564
S0001066,E000053,aerospace_uas_avionics,FOB,sea,96,L,INV647249,DESC aerospace_uas_avionics 493
S0001067,E001540,luxury_dual_use_consumer,FOB,sea,21,kg,INV768300,DESC luxury_dual_use_consumer 332
S0001068,E000254,aerospace_uas_avionics,DAP,road,283,pcs,INV937357,DESC aerospace_uas_avionics 471
S0001069,E001645,aerospace_uas_avionics,CIF,air,105,pcs,INV140303,DESC aerospace_uas_avionics 37
S0001070,E001972,aerospace_uas_avionics,CIF,road,421,pcs,INV827199,DESC aerospace_uas_avionics 324
S0001071,E001548,maritime_port_equipment,CIF,sea,365,L,INV443935,DESC maritime_port_equipment 535
S0001072,E000917,medical_bio_lab,CIF,road,472,pcs,INV157830,DESC medical_bio_lab 937
S0001073,E000023,aerospace_uas_avionics,DAP,road,107,pcs,INV974024,DESC aerospace_uas_avionics 384
S0001074,E000117,aerospace_uas_avionics,DAP,air,324,pcs,INV510781,DESC aerospace_uas_avionics 20
S0001075,E001821,luxury_dual_use_consumer,FOB,road,318,pcs,INV245877,DESC luxury_dual_use_consumer 748
S0001076,E001086,aerospace_uas_avionics,DAP,air,374,L,INV711968,DESC aerospace_uas_avionics 836
S0001077,E001581,maritime_port_equipment,DAP,air,70,pcs,INV704582,DESC maritime_port_equipment 466
S0001078,E001114,aerospace_uas_avionics,CIF,road,190,kg,INV781890,DESC aerospace_uas_avionics 540
S0001079,E001595,chemicals_precursors,FOB,air,203,L,INV283579,DESC chemicals_precursors 367
S0001080,E001812,luxury_dual_use_consumer,DAP,sea,97,pcs,INV152847,DESC luxury_dual_use_consumer 892
S0001081,E001998,luxury_dual_use_consumer,FOB,sea,459,kg,INV157981,DESC luxury_dual_use_consumer 527
S0001082,E000749,aerospace_uas_avionics,FOB,road,404,L,INV942092,DESC aerospace_uas_avionics 960
S0001083,E000862,machine_tools,FOB,sea,257,pcs,INV897118,DESC machine_tools 142
S0001084,E000120,chemicals_precursors,CIF,sea,103,kg,INV546681,DESC chemicals_precursors 592
S0001085,E001180,machine_tools,CIF,road,468,L,INV614763,DESC machine_tools 164
S0001086,E001423,chemicals_precursors,DAP,sea,450,L,INV788411,DESC chemicals_precursors 514
S0001087,E000448,maritime_port_equipment,FOB,sea,26,pcs,INV429051,DESC maritime_port_equipment 635
S0001088,E000441,aerospace_uas_avionics,DAP,air,465,pcs,INV572227,DESC aerospace_uas_avionics 311
S0001089,E001510,machine_tools,DAP,sea,233,L,INV509062,DESC machine_tools 150
S0001090,E001264,energy_equipment,FOB,air,495,L,INV932484,DESC energy_equipment 514
S0001091,E000075,maritime_port_equipment,CIF,air,190,kg,INV296215,DESC maritime_port_equipment 219
S0001092,E001487,chemicals_precursors,DAP,road,212,kg,INV406775,DESC chemicals_precursors 688
S0001093,E000959,aerospace_uas_avionics,CIF,air,479,L,INV653785,DESC aerospace_uas_avionics 675
S0001094,E001974,energy_equipment,FOB,road,229,L,INV528769,DESC energy_equipment 771
S0001095,E001042,aerospace_uas_avionics,CIF,air,74,L,INV853865,DESC aerospace_uas_avionics 396
S0001096,E001350,aerospace_uas_avionics,DAP,air,145,L,INV459367,DESC aerospace_uas_avionics 688
S0001097,E000765,machine_tools,DAP,sea,499,kg,INV354063,DESC machine_tools 248
S0001098,E001734,chemicals_precursors,CIF,air,457,pcs,INV893027,DESC chemicals_precursors 353
S0001099,E001040,luxury_dual_use_consumer,FOB,sea,85,L,INV480983,DESC luxury_dual_use_consumer 557
S0001100,E000378,energy_equipment,DAP,road,135,pcs,INV580277,DESC energy_equipment 929
S0001101,E001232,maritime_port_equipment,DAP,road,67,kg,INV842056,DESC maritime_port_equipment 398
S0001102,E001321,machine_tools,DAP,road,382,kg,INV118926,DESC machine_tools 169
S0001103,E000606,aerospace_uas_avionics,DAP,road,255,kg,INV246206,DESC aerospace_uas_avionics 731
S0001104,E001471,aerospace_uas_avionics,CIF,air,168,kg,INV670371,DESC aerospace_uas_avionics 439
S0001105,E000096,maritime_port_equipment,FOB,sea,90,L,INV600673,DESC maritime_port_equipment 692
S0001106,E001698,luxury_dual_use_consumer,FOB,road,356,L,INV372105,DESC luxury_dual_use_consumer 723
S0001107,E000831,chemicals_precursors,DAP,sea,101,pcs,INV663605,DESC chemicals_precursors 426
S0001108,E000061,machine_tools,CIF,road,372,L,INV908499,DESC machine_tools 979
S0001109,E000948,medical_bio_lab,FOB,air,93,pcs,INV420836,DESC medical_bio_lab 558
S0001110,E000865,machine_tools,DAP,sea,267,kg,INV869294,DESC machine_tools 611
S0001111,E001143,chemicals_precursors,DAP,air,15,kg,INV249815,DESC chemicals_precursors 550
S0001112,E001791,energy_equipment,DAP,air,351,L,INV365567,DESC energy_equipment 305
S0001113,E001305,machine_tools,CIF,sea,255,kg,INV797560,DESC machine_tools 770
S0001114,E000820,medical_bio_lab,CIF,road,101,pcs,INV681651,DESC medical_bio_lab 405
S0001115,E000788,energy_equipment,DAP,air,250,kg,INV964493,DESC energy_equipment 72
S0001116,E000627,aerospace_uas_avionics,DAP,air,190,pcs,INV261967,DESC aerospace_uas_avionics 671
S0001117,E000294,medical_bio_lab,FOB,air,192,pcs,INV481120,DESC medical_bio_lab 910
